BucketTipDistance_m_,BucketTipDepth_m_,BucketTipAOA_deg_
0.70863273,-0.253897799,97.75794306
0.698886738,-0.255518469,100.0378872
0.690646862,-0.256671062,101.9677118
0.682287063,-0.259300165,103.3023217
0.671965487,-0.262762856,104.7605051
0.664101312,-0.264433507,105.8393714
0.660730343,-0.261538091,106.1867247
0.654901789,-0.25845112,106.8836973
0.64793788,-0.256477913,107.7205147
0.635977452,-0.259510768,109.373534
0.626059531,-0.260991202,110.709794
0.617041812,-0.262833439,111.9430648
0.6079547,-0.264493544,113.1810079
0.598676299,-0.264084353,115.262205
0.591390218,-0.262980881,117.1672026
0.583071242,-0.261722042,119.2732317
0.573753228,-0.261137824,121.2083996
0.562605232,-0.261965477,122.7804216
0.557984164,-0.258572159,123.2807911
0.549698601,-0.25606265,124.3074126
0.540244992,-0.25335439,125.5338126
0.52882592,-0.252753769,127.0707112
0.515512265,-0.252523251,128.8968768
0.503032006,-0.251931593,130.6116277
0.492151531,-0.250228615,132.5083664
0.482450415,-0.246629607,135.0241311
0.472044197,-0.242707101,137.6372881
0.45998401,-0.238247401,140.4872271
0.445694119,-0.232857858,143.7172644
0.432874814,-0.22752367,146.650083
0.422532263,-0.222809233,149.0655215
0.407300209,-0.215176704,152.7046823
0.403848452,-0.209489803,155.1315205
0.40051699,-0.202495347,158.0432221
0.397611332,-0.196442164,160.52302
0.395257642,-0.189921181,163.144745
0.392423737,-0.18174718,166.3883185
0.390805723,-0.174996401,169.0276603
0.389392665,-0.167305976,172.006221
0.387932148,-0.15839694,175.4370778
0.387489147,-0.15113297,178.2162435
0.387451367,-0.143072594,181.2954786
0.91954451,-0.124758882,57.24038491
0.919071176,-0.125334359,57.37570343
0.919071176,-0.125334359,57.37570343
0.918887399,-0.126542373,57.45168771
0.918515112,-0.128956982,57.60360898
0.91601005,-0.142691281,58.51642047
0.913734672,-0.154755388,59.33043017
0.912621812,-0.163935766,59.65085733
0.910212288,-0.17584508,60.40572596
0.90905218,-0.184319714,60.79523085
0.907671175,-0.19284766,61.2404906
0.903568351,-0.204628072,62.23461353
0.889938137,-0.225437501,65.05975478
0.876442014,-0.240575734,67.64029828
0.865090528,-0.251701066,69.71013789
0.852203272,-0.263512816,71.94620347
0.842232428,-0.271978218,73.64556486
0.839650298,-0.268550438,73.99169788
0.84120766,-0.256876079,73.54662891
0.835018573,-0.256265743,74.47291757
0.824963005,-0.260866191,76.0615861
0.812153713,-0.270215489,78.11778425
0.801378457,-0.275631695,80.23696532
0.790621057,-0.280422808,82.73214868
0.782076589,-0.283810992,84.74957319
0.773147253,-0.287416935,86.72221002
0.764421974,-0.29228926,88.02982565
0.755213725,-0.297161472,89.39240862
0.752625902,-0.293781783,89.68000942
0.754749589,-0.283146091,89.20044207
0.750441361,-0.281396913,89.74410002
0.73985152,-0.28423297,91.23218863
0.730098249,-0.288739242,92.63648926
0.720667113,-0.292050421,93.96180253
0.711183031,-0.295918537,95.29981985
0.703527935,-0.306616767,96.54312717
0.697470542,-0.320351523,97.61564481
0.692103328,-0.330590879,98.50586108
0.688671598,-0.334837731,98.99235342
0.685912199,-0.335258664,99.5827532
0.683780877,-0.33427971,100.6206936
0.681748319,-0.33304712,101.7222088
0.689670576,-0.316272718,100.5956973
0.693065283,-0.30598064,100.2351113
0.692595038,-0.299878393,100.5382986
0.687383822,-0.296495378,101.7160439
0.68130713,-0.294090566,103.0342209
0.673910467,-0.291998688,104.5388364
0.664551527,-0.293932874,105.859339
0.654443362,-0.296705493,107.2576632
0.647337146,-0.297739569,108.2164744
0.639331453,-0.299618624,109.313603
0.632175921,-0.301166759,110.290434
0.626753577,-0.301501824,111.00946
0.622310332,-0.30038883,112.4567836
0.618130448,-0.298756529,114.0365356
0.613835035,-0.29721669,115.5702845
0.60775175,-0.296936076,116.9253118
0.605628118,-0.293409705,117.1593665
0.599854311,-0.289653452,117.8712403
0.592878028,-0.286837597,118.7235928
0.586189446,-0.284545879,119.5945198
0.576387134,-0.283946319,120.9334437
0.567250566,-0.284668203,122.182655
0.55845389,-0.284444135,123.3618665
0.549668775,-0.284779918,124.5610464
0.543162942,-0.284913546,125.448946
0.539074381,-0.282500699,127.0733625
0.534280762,-0.279751246,128.9061658
0.528770986,-0.276936812,130.82409
0.523015737,-0.274052045,132.7627684
0.515715354,-0.270683507,135.0476163
0.509320017,-0.267843911,136.9581797
0.501733521,-0.264356615,139.2196748
0.494715706,-0.260675069,141.4427609
0.489937208,-0.255940302,143.8023022
0.485044444,-0.250056848,146.5798241
0.481019399,-0.244808214,148.9884732
0.476848226,-0.238758855,151.6855389
0.473210732,-0.232246224,154.4757621
0.469153934,-0.22469173,157.6687448
0.46569516,-0.217284542,160.7304327
0.463323554,-0.210622169,163.4054493
0.461258259,-0.203367361,165.9843206
0.462677905,-0.196812234,165.9849461
0.464682745,-0.190982453,165.3602056
0.466998661,-0.185187579,164.6689775
0.468876308,-0.179286964,164.0407983
0.471305588,-0.172757192,163.2685904
0.473047007,-0.166781098,162.6363688
0.474722612,-0.16077122,162.0020944
0.476247767,-0.15450005,161.4573063
0.47689786,-0.147520939,161.8330471
0.476084807,-0.140799115,162.5867536
0.476555797,-0.133480138,163.0809709
0.476500217,-0.126978217,163.6362267
0.47687085,-0.119539023,164.1581689
0.477262055,-0.112284583,164.5955906
0.477233802,-0.104938605,165.1110401
0.477443869,-0.098509981,165.5519214
0.939125128,-0.134102658,45.99878707
0.937128168,-0.14636496,46.75604548
0.932795349,-0.168800664,48.19076641
0.929528333,-0.187611671,49.06325891
0.925091112,-0.207711958,50.32251596
0.922063783,-0.223816646,51.14858697
0.916928212,-0.242885891,52.34891161
0.910771649,-0.255625919,54.35640335
0.90516834,-0.263704309,56.43242457
0.898878939,-0.272127927,58.64042697
0.893243732,-0.276080396,60.83012066
0.888880808,-0.278957387,62.55954172
0.88324356,-0.281495569,64.74412738
0.879078987,-0.28296859,66.41332382
0.873619856,-0.284771939,68.54528672
0.868809292,-0.286146135,70.40755742
0.864532748,-0.287196984,72.0536394
0.858372547,-0.289172318,74.21226245
0.851039906,-0.294306063,75.92993809
0.841321651,-0.302679777,77.62538888
0.834132638,-0.308567927,78.85266847
0.826088616,-0.31486618,80.20115768
0.819729378,-0.31963898,81.25007581
0.814210788,-0.323639524,82.14888875
0.808700797,-0.327022062,83.19445922
0.804164792,-0.327456464,84.77833992
0.800262066,-0.327738303,86.13785157
0.795807632,-0.327956737,87.68693697
0.791809866,-0.329168743,88.51573126
0.790025415,-0.327216446,88.81719941
0.795824024,-0.311945294,87.88013898
0.797950954,-0.301386852,87.45100397
0.793780027,-0.298786393,88.06074973
0.784644044,-0.30386249,89.50337601
0.77506562,-0.308893134,90.99225147
0.767697487,-0.311463503,92.66619994
0.760168078,-0.313077819,94.63635525
0.754150505,-0.314120346,96.24438936
0.747938883,-0.315006889,97.92327828
0.742561031,-0.314565021,99.47391456
0.735690916,-0.317796611,100.5535971
0.730241164,-0.32034641,101.375647
0.725642205,-0.32166874,102.0561383
0.723619853,-0.319527411,102.3205084
0.718596312,-0.320942585,103.0584755
0.713565284,-0.322287889,103.7934652
0.708948295,-0.323396706,104.4636989
0.704302155,-0.325214601,105.145053
0.700843345,-0.325443117,105.7520965
0.697889855,-0.324658665,106.8205781
0.694755631,-0.323766251,107.9610811
0.691265346,-0.322698393,109.2398955
0.687840341,-0.322721073,110.1309839
0.686491369,-0.320046795,110.3265867
0.686862145,-0.313738823,110.2206592
0.680469646,-0.311996739,111.1375998
0.676323324,-0.309553937,111.6799489
0.671317863,-0.307333668,112.3423026
0.662922877,-0.307561419,113.5187985
0.654910616,-0.309782454,114.6753797
0.647718835,-0.310879235,115.6944088
0.641349941,-0.312409926,116.6057998
0.636244209,-0.312810543,117.3199869
0.632627062,-0.312557992,118.2071075
0.62907252,-0.311078436,119.5086722
0.624847123,-0.309768528,120.8782181
0.62021827,-0.30844366,122.3205547
0.615774351,-0.307113878,123.707849
0.610196616,-0.305618927,125.3652138
0.60586992,-0.30446663,126.6314635
0.600836042,-0.303068404,128.1066812
0.59603534,-0.300981855,129.7548515
0.592758623,-0.298437414,131.2513092
0.589409985,-0.296081851,132.6856398
0.585328204,-0.292944092,134.5097117
0.581296662,-0.289633965,136.3673956
0.576730479,-0.285539012,138.5702562
0.572828778,-0.281831095,140.5092979
0.568573789,-0.277420576,142.7335335
0.564145716,-0.272390268,145.1826314
0.5596942,-0.26625612,147.9899408
0.555951595,-0.261134904,150.3365958
0.551749602,-0.254643179,153.2175207
0.547562382,-0.247241852,156.4066109
0.544445417,-0.240283876,159.2766039
0.54176273,-0.234497196,161.436259
0.964178296,-0.100392459,38.61339124
0.963884908,-0.100971097,38.69626285
0.963440085,-0.104743294,38.92329706
0.962980378,-0.108511885,39.15021316
0.961377239,-0.119115777,39.83749857
0.959598466,-0.131615677,40.59214107
0.95745286,-0.145319007,41.42103037
0.954780755,-0.159531285,42.33138652
0.952233531,-0.173132234,43.15819853
0.95000396,-0.184223768,43.83408162
0.947643787,-0.195282409,44.50952091
0.944696066,-0.208651348,45.27893012
0.941797554,-0.220072027,45.98049034
0.93904653,-0.231937454,46.56306119
0.934940797,-0.242762014,48.27023875
0.927911292,-0.258335876,50.67811141
0.92077253,-0.271644829,53.15716213
0.915102668,-0.278188663,55.32606004
0.909260788,-0.283612935,57.59001461
0.902987555,-0.288724095,60.05617355
0.897902726,-0.291279578,62.07382211
0.892109603,-0.293939779,64.32768014
0.886902829,-0.295820116,66.39951518
0.886083431,-0.289162425,67.24415716
0.886007657,-0.278644914,67.73551493
0.879824496,-0.280319665,69.22182951
0.871136268,-0.284663225,70.83449313
0.857623546,-0.29670116,73.27398782
0.843279442,-0.309167355,75.76590619
0.833335827,-0.315580427,77.96118843
0.823455215,-0.320839668,80.33941593
0.814631848,-0.3240887,82.56028326
0.805393083,-0.327836419,84.90823374
0.797972425,-0.330663724,86.76966345
0.788162625,-0.336224689,88.31987055
0.779595609,-0.341439158,89.65487331
0.772730036,-0.345429782,90.71152218
0.773761518,-0.33803516,90.55577066
0.777963224,-0.32582526,89.84286573
0.777300248,-0.319399393,89.88480201
0.769372216,-0.320921115,91.07152807
0.756721383,-0.327008048,92.97711834
0.749536049,-0.329908134,94.04132613
0.741022452,-0.334034949,95.29900184
0.733849692,-0.335724038,96.93928692
0.727428199,-0.336136312,98.75418755
0.722474327,-0.335104003,100.3217683
0.71765982,-0.335270122,101.6715064
0.711265275,-0.337860756,102.6040419
0.714203075,-0.328922718,102.1621072
0.712492902,-0.324200941,102.3788115
0.706508025,-0.321139848,103.209947
0.700955763,-0.319897188,104.0773852
0.693331333,-0.318068513,105.6833406
0.685314811,-0.319040476,107.4740269
0.675599725,-0.31981595,109.708074
0.668295356,-0.31929669,111.4422597
0.661162299,-0.319435992,113.1357981
0.652325263,-0.321567266,114.4813394
0.644649014,-0.323452714,115.5757165
0.642567851,-0.320933872,115.8213826
0.639893815,-0.31692328,116.1623456
0.634351287,-0.314382125,116.878515
0.629203024,-0.311693663,117.5337584
0.623163241,-0.30986799,118.3254494
0.61321639,-0.310871426,119.7096043
0.605190973,-0.310458009,121.4667574
0.598454705,-0.309360195,123.1837386
0.591602056,-0.308009961,124.9782171
0.58473576,-0.307452407,126.4379954
0.578702122,-0.308006196,127.2941793
0.576927871,-0.305196102,127.4818321
0.573385359,-0.30177688,127.9010013
0.568356236,-0.298315126,128.5723073
0.563437443,-0.294588811,129.6071002
0.556872447,-0.292712676,131.0750367
0.548766896,-0.29270087,132.3239796
0.544258083,-0.291178265,133.2785188
0.53999397,-0.288961909,134.7487881
0.535895507,-0.287159549,136.0195335
0.531133414,-0.285003673,137.5006069
0.525996034,-0.28272987,139.0563799
0.519809761,-0.280011623,140.8925732
0.514761087,-0.277909715,142.3236512
0.508257244,-0.275303367,144.0984284
0.501953692,-0.27270241,145.8140185
0.496791262,-0.2703786,147.2678878
0.490443298,-0.267796822,148.9221138
0.483862116,-0.265189032,150.576091
0.477664261,-0.26168809,152.4946823
0.474869153,-0.25727479,154.4138283
0.471156339,-0.251269833,156.9982
0.468878462,-0.246129815,159.1150096
0.465910301,-0.239430861,161.8624416
0.463432816,-0.233052415,164.4401635
0.461827157,-0.227384528,166.6759221
0.459863664,-0.220432179,169.4216414
0.459065824,-0.213870754,171.6438426
0.458112725,-0.206721509,174.1097481
0.457993658,-0.198319126,176.4135071
0.458741023,-0.190243159,178.238835
0.459559633,-0.182711084,179.5672472
0.926374161,-0.167178556,54.97834768
0.926241729,-0.167262836,55.03448252
0.925284406,-0.172087581,55.33587493
0.922417227,-0.184620895,56.16927798
0.920296907,-0.194208928,56.77092718
0.91890318,-0.202256188,57.07248385
0.917475219,-0.208221396,57.44803456
0.916684598,-0.212492833,57.6677889
0.915247368,-0.215155687,57.98421485
0.900700219,-0.232878796,60.95208008
0.885979833,-0.249080413,63.78074525
0.874230097,-0.260943763,65.93524041
0.86395252,-0.270633194,67.75581638
0.853720967,-0.27899806,69.47598313
0.845279237,-0.285298769,70.88360306
0.836383237,-0.291617933,72.33682415
0.829878534,-0.296583689,73.3881987
0.823672569,-0.300341621,74.72345192
0.819435073,-0.301339071,76.24347992
0.815058043,-0.302462848,77.72186711
0.811696132,-0.303094776,78.91399568
0.806754043,-0.306044076,79.84727275
0.805061608,-0.310254199,80.14756032
0.802047805,-0.317598593,80.67286679
0.800735921,-0.320737105,80.89793007
0.799854585,-0.322826419,81.04795205
0.798546933,-0.325181439,81.26266101
0.798546933,-0.325181439,81.26266101
0.798546933,-0.325181439,81.26266101
0.800920317,-0.316638708,80.89533055
0.804214212,-0.305173064,80.30964193
0.803401361,-0.302613134,80.39553949
0.798022558,-0.304559142,81.20676666
0.792624663,-0.307188033,82.02371351
0.787618989,-0.310251516,82.78458307
0.782174774,-0.313483672,83.60520008
0.777971722,-0.315909523,84.23402299
0.773769767,-0.317505213,84.84830371
0.770388559,-0.319367591,85.34829571
0.767862973,-0.319964991,85.70970711
0.764199423,-0.320987562,86.64333133
0.761346863,-0.320135424,87.7129704
0.758626907,-0.320004083,88.74311903
0.756466428,-0.320034311,89.49343345
0.754783229,-0.320119839,89.729344
0.76183124,-0.30376203,88.63248068
0.764267424,-0.293073322,88.1010179
0.76231744,-0.287747841,88.29935634
0.754145048,-0.288819499,89.47594203
0.746567031,-0.291848422,90.5692331
0.740638358,-0.293927874,91.4137422
0.734682388,-0.295918026,92.25618065
0.72999452,-0.298028571,92.92826379
0.724846247,-0.299493567,93.64584508
0.720981422,-0.301130321,94.19437623
0.7169564,-0.301529388,94.95363115
0.713122301,-0.301186242,96.29147762
0.71027888,-0.300878527,97.28583152
0.707465887,-0.300428052,97.98210386
0.706821626,-0.298262365,98.05733492
0.709278726,-0.289336236,97.59997881
0.704452506,-0.285577729,98.22027954
0.698787643,-0.283642505,98.99118001
0.691953899,-0.282139268,99.88458561
0.684342106,-0.281403475,100.9716763
0.676434628,-0.283221684,102.0499474
0.668957955,-0.285530625,103.0836342
0.662279201,-0.286701366,103.9812964
0.656052243,-0.288414712,104.8343926
0.651093397,-0.288942554,105.4902874
0.645258803,-0.290392509,106.2844344
0.641203198,-0.29135172,106.8349365
0.636681352,-0.292374525,107.4473505
0.633006159,-0.292408262,107.9230267
0.629089534,-0.292150537,108.9369551
0.625702841,-0.291056583,110.1850297
0.622319465,-0.289887369,111.4419446
0.618940241,-0.288641506,112.7082225
0.615084506,-0.287121912,114.167559
0.611396946,-0.285567713,115.579012
0.607558409,-0.283841343,117.0661713
0.603606997,-0.282230759,118.5044507
0.599476738,-0.280121346,120.1495605
0.594926732,-0.277936068,121.8767191
0.590837675,-0.275547699,123.5645083
0.586305012,-0.272713601,125.4748948
0.582579537,-0.270227819,127.0796606
0.578148243,-0.267429529,128.9055598
0.573573803,-0.26394729,130.9774885
0.56938507,-0.260910521,132.7971606
0.564624895,-0.256739572,135.0930724
0.559826756,-0.252603689,137.3570214
0.555403251,-0.248506685,139.5217174
0.549962875,-0.242877811,142.3612362
0.545481935,-0.237337427,144.9881977
0.540513964,-0.231062943,147.9293692
0.536251455,-0.225125908,150.6308243
0.531612017,-0.217749611,153.8761781
0.528283485,-0.211183713,156.6379543
0.524550325,-0.203476916,159.8660574
0.520671127,-0.194692548,163.5147337
0.518576797,-0.186390902,166.7402588
0.516930853,-0.179272106,169.5191292
0.51544159,-0.172660025,172.132349
0.515564691,-0.163929689,173.2207625
0.516221407,-0.159425951,173.2651574
0.517782363,-0.152788487,173.020004
0.519560603,-0.146041319,172.4525737
0.520570266,-0.140690839,172.099173
0.522259746,-0.134200751,171.4057586
0.523512045,-0.127355394,170.8953859
0.524546854,-0.122985735,170.4307469
0.917872887,-0.106066118,59.54848294
0.917538464,-0.106585002,59.63064904
0.917538464,-0.106585002,59.63064904
0.916718097,-0.11072696,59.94102282
0.916048306,-0.115553054,60.24525082
0.914449152,-0.126384855,60.92882963
0.911765443,-0.141273412,61.92027585
0.909203673,-0.155586088,62.82787098
0.906419366,-0.169832242,63.73371599
0.903553157,-0.182140498,64.56915634
0.900080013,-0.197432382,65.54754552
0.897524816,-0.207973169,66.22409205
0.89423493,-0.220805329,67.05024063
0.892025794,-0.231030865,67.49329641
0.890051313,-0.24047259,67.94667739
0.886490572,-0.252080585,68.75452379
0.872683745,-0.26909497,71.40111177
0.858683076,-0.28273474,73.94202328
0.844915775,-0.294942585,76.36709196
0.831944585,-0.305557603,78.57358857
0.821193169,-0.313858196,80.32121399
0.81082583,-0.321388704,81.96617784
0.801947582,-0.327408935,83.3745685
0.800836396,-0.322869494,83.5140354
0.803537778,-0.311968053,83.01079367
0.794775517,-0.316164707,84.36930275
0.785972437,-0.32086687,85.72084192
0.776689814,-0.326331701,87.13317823
0.768237474,-0.330293524,88.39448639
0.761031542,-0.33337587,89.45669072
0.75334072,-0.33729408,90.58714563
0.747967225,-0.33925028,91.32910534
0.742376081,-0.341893191,92.13856604
0.744845927,-0.333151445,91.69850138
0.748803895,-0.321231138,91.02792364
0.747192892,-0.316632296,91.18280737
0.740867972,-0.314246537,92.01373036
0.731062695,-0.315610175,93.37115135
0.721166374,-0.319825613,94.7786401
0.714249149,-0.321842076,95.74101041
0.706416687,-0.324837721,96.83783702
0.698989967,-0.326762739,97.85776452
0.692835912,-0.328882089,98.70885727
0.68915735,-0.328631588,99.52074646
0.684692986,-0.327893402,101.096468
0.681213149,-0.327237497,102.3305547
0.677249795,-0.32777418,103.1672815
0.67491259,-0.326111217,103.486187
0.678295789,-0.316623516,102.8974786
0.673277244,-0.314240381,103.5505849
0.66749526,-0.311340636,104.2508979
0.659055976,-0.312131334,105.3757368
0.651470225,-0.313305946,106.3949286
0.643856644,-0.315108708,107.4302073
0.639434642,-0.314918284,108.1991908
0.635707629,-0.313759362,109.5670324
0.632468932,-0.312678061,110.7651273
0.6289096,-0.31140809,112.0929116
0.624533284,-0.311788682,112.8842965
0.622959443,-0.308977312,113.0694912
0.621952738,-0.305395907,113.1182376
0.617112414,-0.300894748,113.688111
0.612479489,-0.298667475,114.2427739
0.604310378,-0.299183101,115.3348912
0.597458877,-0.299378583,116.2454691
0.59152865,-0.300108701,117.049254
0.587366833,-0.299828015,117.5929214
0.583235095,-0.30025019,118.1517831
0.580161022,-0.299266447,119.1290231
0.576788072,-0.297510071,120.478835
0.574192892,-0.296092233,121.5302336
0.571153229,-0.294355195,122.7769908
0.570849142,-0.288426873,123.3248889
0.567670538,-0.284994372,124.2928973
0.563744674,-0.281351676,125.457145
0.559528406,-0.277769281,126.6277721
0.552443896,-0.276807563,127.8125719
0.545239373,-0.277010746,128.8178107
0.538840651,-0.2763593,129.6879113
0.532484909,-0.276342781,130.5750077
0.527930339,-0.276272071,131.2109813
0.524714891,-0.27510036,132.1133907
0.52181857,-0.272662265,133.4841167
0.518100311,-0.269744594,135.1336954
0.514076569,-0.267163782,136.6632545
0.508255595,-0.263853839,138.6735733
0.50226662,-0.259882404,140.6224168
0.495826778,-0.256664552,142.5946979
0.49043532,-0.252960455,144.6077624
0.486728403,-0.248552014,146.6884369
0.483361409,-0.244271478,148.6632428
0.479573337,-0.238939183,151.0573868
0.475857681,-0.233152326,153.5912866
0.471880981,-0.226092595,156.6013771
0.469200877,-0.220111836,159.068343
0.466116564,-0.213119233,161.9372552
0.463345759,-0.205742643,164.9118481
0.461412568,-0.198515491,167.7531558
0.45968695,-0.190150017,171.004667
0.458719013,-0.183762949,173.1810991
0.459694599,-0.178910215,172.8764831
0.461836791,-0.173185936,172.1869399
0.463336609,-0.167993104,171.6373552
0.465006907,-0.162131088,171.0093294
0.466752167,-0.156951482,170.391943
0.909747898,-0.172587923,57.8039886
0.909611272,-0.172666042,57.86003547
0.909258956,-0.173115166,57.93390187
0.909258956,-0.173115166,57.93390187
0.907504716,-0.181428265,58.46284594
0.903819472,-0.196136439,59.49812521
0.901282015,-0.206728992,60.17621686
0.898318115,-0.218450865,60.92877706
0.895140597,-0.229383151,61.6790949
0.891883488,-0.241004938,62.43023166
0.889169332,-0.250266203,63.03072305
0.886648052,-0.259364712,63.51881014
0.883953709,-0.269455684,63.96961999
0.881201774,-0.278282501,64.55168814
0.879714697,-0.285070861,64.85478512
0.877354147,-0.292654175,65.3054151
0.87409794,-0.30101673,65.90411333
0.870342066,-0.309739268,66.57664753
0.860616707,-0.322249737,68.26767339
0.849106749,-0.334270957,70.2111428
0.838532456,-0.344271499,71.91760866
0.828154732,-0.353551698,73.58229986
0.820409176,-0.359099431,74.80364655
0.812796208,-0.364388565,75.9544205
0.807169958,-0.36810264,76.81768806
0.804430026,-0.368482162,77.20553956
0.809116034,-0.355932893,76.49385169
0.801502263,-0.359352693,77.65053011
0.793377727,-0.363606914,78.86936351
0.78515743,-0.368424978,80.08778766
0.778711827,-0.371308262,81.03157024
0.771738475,-0.375073969,82.04423224
0.768027295,-0.375634514,82.90793318
0.764653433,-0.375984106,84.08710363
0.761287316,-0.375313176,85.36420879
0.758684058,-0.375665092,85.83616228
0.760063428,-0.36884976,85.72006326
0.7659384,-0.355351941,84.85263905
0.768181831,-0.345909644,84.46641765
0.762909806,-0.342602045,85.17676485
0.751718477,-0.347387648,86.77619149
0.744372115,-0.350068023,87.81184316
0.734317842,-0.354519367,89.22552929
0.727329276,-0.356692825,90.19198189
0.720981927,-0.357882228,91.75224714
0.715792116,-0.356890918,93.55862557
0.712342296,-0.356662856,94.75975078
0.705387112,-0.359062194,95.79047877
0.700114711,-0.360158632,96.50813116
0.701465965,-0.353528433,96.32687394
0.705690479,-0.342886253,95.66529359
0.703268304,-0.33692296,95.90128048
0.697195367,-0.334483039,96.66556656
0.687455982,-0.336181434,97.97290773
0.680322421,-0.337630227,98.93001758
0.672849149,-0.339879728,99.90521405
0.667015559,-0.339886115,101.4746233
0.663082472,-0.338141605,102.9619739
0.659332235,-0.337314791,104.3020123
0.654354727,-0.338313616,105.0851422
0.655006345,-0.332717389,104.9784377
0.652630869,-0.327172868,105.2238974
0.647666729,-0.324568198,105.8201838
0.64173485,-0.320613559,106.510144
0.635762113,-0.318107673,107.2310992
0.62477397,-0.319484889,108.6863358
0.616949955,-0.320831899,109.7305181
0.61117752,-0.319971086,110.9713212
0.606455813,-0.318489309,112.6263978
0.60220883,-0.316816146,114.2337295
0.597556882,-0.315860303,115.5600345
0.591855277,-0.314949833,116.3329135
0.59064476,-0.311276953,116.4470117
0.58537774,-0.307365059,117.0456894
0.580356321,-0.303297101,117.6455927
0.57506059,-0.300777874,118.278086
0.567794121,-0.297598909,119.151908
0.559336114,-0.298057943,120.2868453
0.551303003,-0.298343341,121.3642005
0.544592015,-0.297739169,122.2433233
0.537911831,-0.297765441,123.139191
0.533054385,-0.296994692,123.7698825
0.529210226,-0.296922745,124.2857335
0.525092994,-0.295773419,125.3334042
0.522456796,-0.293734893,126.6054249
0.518808987,-0.291199223,128.2000311
0.515754318,-0.288959981,129.5626793
0.512321,-0.286308812,131.126975
0.508796,-0.283428494,132.7728535
0.505320908,-0.280419408,134.4394211
0.501114644,-0.277321996,136.1920998
0.49665027,-0.27416762,137.9651858
0.491359551,-0.270770712,139.8895988
0.48669456,-0.266898867,141.911815
0.482902743,-0.262816063,143.9044241
0.479879824,-0.258918159,145.7262203
0.476179807,-0.254317269,147.8622421
0.471976288,-0.248496149,150.4862157
0.468378477,-0.243063429,152.8770918
0.465467117,-0.237629313,155.1860329
0.46188974,-0.230886768,158.0244209
0.458676677,-0.223977578,160.8743599
0.455425576,-0.215604801,164.2574578
0.453523634,-0.208878451,166.9104986
0.451678285,-0.200617619,170.1307359
0.450106932,-0.19306485,173.076495
0.449479576,-0.184435057,175.7906778
0.449816927,-0.176048922,178.0599416
0.945027296,-0.117233934,44.96200885
0.944604288,-0.117852603,45.09458176
0.944604288,-0.117852603,45.09458176
0.944122336,-0.119603816,45.24741362
0.943239689,-0.125779069,45.62657291
0.940349735,-0.144236773,46.76196083
0.936301883,-0.165530168,48.12220583
0.932891061,-0.18255088,49.17681939
0.928613812,-0.201893621,50.38000761
0.924842176,-0.21752352,51.35628902
0.920161379,-0.235462056,52.48168587
0.915437453,-0.251390646,53.5331541
0.910612699,-0.268792635,54.43540745
0.908198911,-0.279840698,54.89676592
0.903101713,-0.295822527,55.86926758
0.898988792,-0.307510558,56.6194158
0.888043201,-0.325333189,58.59320781
0.875755445,-0.339401912,60.75345289
0.86108292,-0.352623767,63.2202797
0.849590973,-0.36217372,65.11169533
0.838465458,-0.37083985,66.89511582
0.828572255,-0.378100981,68.44573047
0.820078507,-0.38407218,69.72034059
0.812266617,-0.389271717,70.90444099
0.807114206,-0.392018085,72.03774036
0.803910165,-0.392929737,73.20357609
0.800911608,-0.392816134,74.40580403
0.797734035,-0.392675399,75.66472469
0.79508913,-0.393268763,76.6107236
0.793268533,-0.393579178,76.91687375
0.800077501,-0.378396486,76.07897589
0.80449501,-0.366160636,75.42872418
0.804761451,-0.357897121,75.38005083
0.79703271,-0.357502706,76.52240279
0.783747047,-0.364520873,78.47584636
0.771869019,-0.370912605,80.22595316
0.763484822,-0.373111015,82.18212712
0.75513405,-0.374749446,84.29432247
0.748752468,-0.376104568,86.06267314
0.741610172,-0.378949009,87.26711562
0.734602865,-0.381240046,88.24169183
0.729349215,-0.382683055,88.96692585
0.728898327,-0.378413224,89.0086784
0.722577134,-0.38013042,89.90974506
0.716324082,-0.38252221,90.76640236
0.711467474,-0.383566131,91.42448966
0.70792543,-0.383210386,92.38162013
0.704803089,-0.38288461,93.56235412
0.701223143,-0.382646437,94.8088292
0.69921633,-0.381898419,95.42416954
0.697493482,-0.381729765,95.65417841
0.706101067,-0.365891199,94.48901205
0.709136176,-0.356467855,94.02524933
0.704983099,-0.352685453,94.53504953
0.696059935,-0.352666516,95.75119873
0.688765566,-0.352663715,97.53571305
0.682280117,-0.352781953,99.33143163
0.6776119,-0.351462602,100.8789892
0.67273956,-0.350757889,102.509417
0.666059363,-0.351067901,104.1070124
0.661630578,-0.351478261,104.6999199
0.655812317,-0.352930506,105.4894361
0.655862492,-0.347591069,105.4469166
0.655419256,-0.342361091,105.4648233
0.650591237,-0.33900421,106.0460572
0.640701757,-0.339701804,107.3553077
0.633461984,-0.340418068,108.3155507
0.627544785,-0.341525428,109.108539
0.622531916,-0.34165311,109.7661021
0.617491931,-0.342474532,110.4388567
0.61428586,-0.342221672,110.853339
0.610971668,-0.341036579,112.0900331
0.607350321,-0.339654589,113.453873
0.604993859,-0.338705217,114.3489107
0.607077146,-0.330607521,114.4494136
0.602425701,-0.327414137,115.737151
0.597598683,-0.323052848,117.2006662
0.592789237,-0.31887115,118.5528883
0.585342291,-0.317829167,120.3402049
0.578420631,-0.318336622,121.3268543
0.571610751,-0.318085132,122.2404105
0.566156849,-0.318398179,122.984379
